alert_id,tweet_id,school,city,risk_level,risk_score,sentiment,category,status,created_at,alert_type,priority
alert_dummy_284_1765677992_1765677996,dummy_284_1765677992,SMA Swasta XYZ Surakarta,Surakarta,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_287_1765677992_1765677996,dummy_287_1765677992,SMP Negeri 3 Bandung,Bandung,merah,16.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_288_1765677992_1765677996,dummy_288_1765677992,SMA Negeri 4 Surakarta,Surakarta,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_291_1765677992_1765677996,dummy_291_1765677992,SMK Negeri 1 Jakarta,Jakarta,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_292_1765677992_1765677996,dummy_292_1765677992,SMP Negeri 3 Palembang,Palembang,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_293_1765677992_1765677996,dummy_293_1765677992,SMK Negeri 1 Medan,Medan,merah,16.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_294_1765677992_1765677996,dummy_294_1765677992,SMP Swasta ABC Depok,Depok,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_296_1765677992_1765677996,dummy_296_1765677992,SMK Negeri 1 Semarang,Semarang,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_299_1765677992_1765677996,dummy_299_1765677992,SMA Negeri 3 Surabaya,Surabaya,merah,12.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_300_1765677992_1765677996,dummy_300_1765677992,SMA Negeri 3 Medan,Medan,merah,18.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_301_1765677992_1765677996,dummy_301_1765677992,SMA Negeri 4 Palembang,Palembang,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_304_1765677992_1765677996,dummy_304_1765677992,SMA Swasta XYZ Depok,Depok,merah,17.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_305_1765677992_1765677996,dummy_305_1765677992,SMA Swasta XYZ Jakarta,Jakarta,merah,10.0,netral,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_307_1765677992_1765677996,dummy_307_1765677992,SMA Swasta XYZ Semarang,Semarang,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_311_1765677992_1765677996,dummy_311_1765677992,SMA Negeri 3 Palembang,Palembang,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_318_1765677992_1765677996,dummy_318_1765677992,SMA Negeri 4 Mataram,Mataram,merah,21.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_319_1765677992_1765677996,dummy_319_1765677992,SMA Negeri 3 Bandung,Bandung,merah,18.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_320_1765677992_1765677996,dummy_320_1765677992,SMP Negeri 2 Tangerang,Tangerang,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_322_1765677992_1765677996,dummy_322_1765677992,SMA Swasta XYZ Palembang,Palembang,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_323_1765677992_1765677996,dummy_323_1765677992,SMA Negeri 3 Denpasar,Denpasar,merah,18.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_327_1765677992_1765677996,dummy_327_1765677992,SMK Negeri 2 Bandung,Bandung,merah,10.0,netral,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_329_1765677992_1765677996,dummy_329_1765677992,SMK Negeri 1 Tangerang,Tangerang,merah,18.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_335_1765677992_1765677996,dummy_335_1765677992,SMK Negeri 2 Mataram,Mataram,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_337_1765677992_1765677996,dummy_337_1765677992,SMA Negeri 3 Medan,Medan,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_338_1765677992_1765677996,dummy_338_1765677992,SMP Negeri 2 Tangerang,Tangerang,merah,17.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_339_1765677992_1765677996,dummy_339_1765677992,SMA Negeri 4 Malang,Malang,merah,18.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_341_1765677992_1765677996,dummy_341_1765677992,SMK Negeri 2 Denpasar,Denpasar,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_342_1765677992_1765677996,dummy_342_1765677992,SMA Negeri 3 Bandung,Bandung,merah,9.0,netral,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_343_1765677992_1765677996,dummy_343_1765677992,SMP Negeri 1 Denpasar,Denpasar,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_347_1765677992_1765677996,dummy_347_1765677992,SMP Negeri 3 Bekasi,Bekasi,merah,12.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_352_1765677992_1765677996,dummy_352_1765677992,SMA Swasta XYZ Yogyakarta,Yogyakarta,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_354_1765677992_1765677996,dummy_354_1765677992,SMA Negeri 4 Jakarta,Jakarta,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_355_1765677992_1765677996,dummy_355_1765677992,SMA Swasta XYZ Malang,Malang,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_357_1765677992_1765677996,dummy_357_1765677992,SMA Negeri 3 Bandung,Bandung,merah,16.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_358_1765677992_1765677996,dummy_358_1765677992,SMA Negeri 1 Surakarta,Surakarta,merah,17.0,negatif,pelaku,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_359_1765677992_1765677996,dummy_359_1765677992,SMA Swasta XYZ Malang,Malang,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_361_1765677992_1765677996,dummy_361_1765677992,SMA Negeri 2 Mataram,Mataram,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_364_1765677992_1765677996,dummy_364_1765677992,SMP Negeri 1 Palembang,Palembang,merah,18.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_365_1765677992_1765677996,dummy_365_1765677992,SMP Negeri 1 Surabaya,Surabaya,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_366_1765677992_1765677996,dummy_366_1765677992,SMP Negeri 2 Palembang,Palembang,merah,16.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_368_1765677992_1765677996,dummy_368_1765677992,SMA Swasta XYZ Jakarta,Jakarta,merah,18.0,negatif,pelaku,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_369_1765677992_1765677996,dummy_369_1765677992,SMP Negeri 3 Surakarta,Surakarta,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_371_1765677992_1765677996,dummy_371_1765677992,SMP Negeri 3 Jakarta,Jakarta,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_374_1765677992_1765677996,dummy_374_1765677992,SMK Negeri 2 Bandung,Bandung,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_375_1765677992_1765677996,dummy_375_1765677992,SMA Negeri 1 Makassar,Makassar,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_377_1765677992_1765677996,dummy_377_1765677992,SMP Negeri 3 Denpasar,Denpasar,merah,20.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_379_1765677992_1765677996,dummy_379_1765677992,SMK Negeri 2 Mataram,Mataram,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_381_1765677992_1765677996,dummy_381_1765677992,SMK Negeri 1 Jakarta,Jakarta,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_382_1765677992_1765677996,dummy_382_1765677992,SMA Swasta XYZ Surakarta,Surakarta,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_383_1765677992_1765677996,dummy_383_1765677992,SMA Negeri 2 Malang,Malang,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_385_1765677992_1765677996,dummy_385_1765677992,SMA Negeri 4 Jakarta,Jakarta,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_388_1765677992_1765677996,dummy_388_1765677992,SMP Negeri 3 Surakarta,Surakarta,merah,14.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_390_1765677992_1765677996,dummy_390_1765677992,SMA Swasta XYZ Semarang,Semarang,merah,12.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_391_1765677992_1765677996,dummy_391_1765677992,SMP Swasta ABC Medan,Medan,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_392_1765677992_1765677996,dummy_392_1765677992,SMP Negeri 2 Surakarta,Surakarta,merah,16.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_394_1765677992_1765677996,dummy_394_1765677992,SMP Negeri 1 Denpasar,Denpasar,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_395_1765677992_1765677996,dummy_395_1765677992,SMA Negeri 3 Semarang,Semarang,merah,20.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_396_1765677992_1765677996,dummy_396_1765677992,SMK Negeri 2 Medan,Medan,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_398_1765677992_1765677996,dummy_398_1765677992,SMA Negeri 4 Bekasi,Bekasi,merah,14.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_400_1765677992_1765677996,dummy_400_1765677992,SMA Negeri 3 Mataram,Mataram,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_406_1765677992_1765677996,dummy_406_1765677992,SMP Negeri 1 Palembang,Palembang,merah,10.0,netral,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_408_1765677992_1765677996,dummy_408_1765677992,SMK Negeri 1 Denpasar,Denpasar,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_411_1765677992_1765677996,dummy_411_1765677992,SMA Swasta XYZ Jakarta,Jakarta,merah,16.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_413_1765677992_1765677996,dummy_413_1765677992,SMK Negeri 1 Malang,Malang,merah,18.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_414_1765677992_1765677996,dummy_414_1765677992,SMK Negeri 1 Denpasar,Denpasar,merah,16.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_417_1765677992_1765677996,dummy_417_1765677992,SMP Negeri 3 Denpasar,Denpasar,merah,12.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_420_1765677992_1765677996,dummy_420_1765677992,SMP Negeri 1 Makassar,Makassar,merah,18.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_422_1765677992_1765677996,dummy_422_1765677992,SMA Negeri 1 Palembang,Palembang,merah,17.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_427_1765677992_1765677996,dummy_427_1765677992,SMA Negeri 3 Jakarta,Jakarta,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_431_1765677992_1765677996,dummy_431_1765677992,SMK Negeri 1 Surabaya,Surabaya,merah,16.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_433_1765677992_1765677996,dummy_433_1765677992,SMA Negeri 2 Tangerang,Tangerang,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_434_1765677992_1765677996,dummy_434_1765677992,SMP Negeri 1 Depok,Depok,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_435_1765677992_1765677996,dummy_435_1765677992,SMA Negeri 3 Surabaya,Surabaya,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_436_1765677992_1765677996,dummy_436_1765677992,SMP Negeri 2 Bandung,Bandung,merah,14.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_438_1765677992_1765677996,dummy_438_1765677992,SMA Negeri 4 Yogyakarta,Yogyakarta,merah,16.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_441_1765677992_1765677996,dummy_441_1765677992,SMA Negeri 1 Bekasi,Bekasi,merah,18.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_443_1765677992_1765677996,dummy_443_1765677992,SMP Negeri 2 Malang,Malang,merah,10.0,netral,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_444_1765677992_1765677996,dummy_444_1765677992,SMK Negeri 2 Medan,Medan,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_445_1765677992_1765677996,dummy_445_1765677992,SMP Swasta ABC Depok,Depok,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_446_1765677992_1765677996,dummy_446_1765677992,SMP Negeri 4 Mataram,Mataram,merah,10.0,netral,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_447_1765677992_1765677996,dummy_447_1765677992,SMP Negeri 4 Depok,Depok,merah,10.0,netral,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_448_1765677992_1765677996,dummy_448_1765677992,SMP Negeri 3 Yogyakarta,Yogyakarta,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_449_1765677992_1765677996,dummy_449_1765677992,SMP Negeri 2 Yogyakarta,Yogyakarta,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_453_1765677992_1765677996,dummy_453_1765677992,SMP Swasta ABC Makassar,Makassar,merah,11.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_454_1765677992_1765677996,dummy_454_1765677992,SMA Negeri 4 Bandung,Bandung,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_455_1765677992_1765677996,dummy_455_1765677992,SMP Negeri 2 Jakarta,Jakarta,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_456_1765677992_1765677996,dummy_456_1765677992,SMA Negeri 3 Yogyakarta,Yogyakarta,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_457_1765677992_1765677996,dummy_457_1765677992,SMP Swasta ABC Denpasar,Denpasar,merah,11.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_459_1765677992_1765677996,dummy_459_1765677992,SMA Negeri 1 Jakarta,Jakarta,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_461_1765677992_1765677996,dummy_461_1765677992,SMP Negeri 3 Surabaya,Surabaya,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_463_1765677992_1765677996,dummy_463_1765677992,SMP Negeri 1 Malang,Malang,merah,12.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_464_1765677992_1765677996,dummy_464_1765677992,SMP Negeri 2 Makassar,Makassar,merah,20.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_467_1765677992_1765677996,dummy_467_1765677992,SMA Swasta XYZ Denpasar,Denpasar,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_473_1765677992_1765677996,dummy_473_1765677992,SMP Negeri 4 Jakarta,Jakarta,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_474_1765677992_1765677996,dummy_474_1765677992,SMA Negeri 1 Denpasar,Denpasar,merah,10.0,netral,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_475_1765677992_1765677996,dummy_475_1765677992,SMA Negeri 1 Tangerang,Tangerang,merah,18.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_477_1765677992_1765677996,dummy_477_1765677992,SMK Negeri 1 Jakarta,Jakarta,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_478_1765677992_1765677996,dummy_478_1765677992,SMA Swasta XYZ Jakarta,Jakarta,merah,10.0,netral,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_479_1765677992_1765677996,dummy_479_1765677992,SMK Negeri 1 Bandung,Bandung,merah,9.0,netral,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_480_1765677992_1765677996,dummy_480_1765677992,SMK Negeri 1 Denpasar,Denpasar,merah,16.0,negatif,korban,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_482_1765677992_1765677996,dummy_482_1765677992,SMA Negeri 4 Bandung,Bandung,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_484_1765677992_1765677996,dummy_484_1765677992,SMP Negeri 3 Mataram,Mataram,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_485_1765677992_1765677996,dummy_485_1765677992,SMA Negeri 1 Tangerang,Tangerang,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_486_1765677992_1765677996,dummy_486_1765677992,SMA Negeri 1 Surakarta,Surakarta,merah,18.0,negatif,pelaku,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_487_1765677992_1765677996,dummy_487_1765677992,SMP Negeri 3 Jakarta,Jakarta,merah,13.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_488_1765677992_1765677996,dummy_488_1765677992,SMP Negeri 4 Bekasi,Bekasi,merah,15.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_489_1765677992_1765677996,dummy_489_1765677992,SMP Negeri 2 Surakarta,Surakarta,merah,11.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_494_1765677992_1765677996,dummy_494_1765677992,SMK Negeri 2 Surabaya,Surabaya,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_495_1765677992_1765677996,dummy_495_1765677992,SMK Negeri 2 Bekasi,Bekasi,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_496_1765677992_1765677996,dummy_496_1765677992,SMP Negeri 3 Denpasar,Denpasar,merah,10.0,netral,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_497_1765677992_1765677996,dummy_497_1765677992,SMP Negeri 1 Jakarta,Jakarta,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_498_1765677992_1765677996,dummy_498_1765677992,SMA Negeri 4 Surabaya,Surabaya,merah,16.0,negatif,saksi,new,2025-12-14 10:06:36,tweet_analysis,
alert_dummy_0_1765678338_1765678341,dummy_0_1765678338,SMK Negeri 1 Mataram,Mataram,merah,18.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_1_1765678338_1765678341,dummy_1_1765678338,SMA Negeri 1 Surabaya,Surabaya,merah,16.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_2_1765678338_1765678341,dummy_2_1765678338,SMA Negeri 3 Surabaya,Surabaya,merah,18.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_3_1765678338_1765678341,dummy_3_1765678338,SMA Negeri 3 Tangerang,Tangerang,merah,16.0,negatif,korban,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_4_1765678338_1765678341,dummy_4_1765678338,SMA Negeri 1 Surabaya,Surabaya,merah,10.0,netral,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_5_1765678338_1765678341,dummy_5_1765678338,SMP Swasta ABC Yogyakarta,Yogyakarta,merah,14.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_6_1765678338_1765678341,dummy_6_1765678338,SMA Negeri 3 Makassar,Makassar,merah,16.0,negatif,korban,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_7_1765678338_1765678341,dummy_7_1765678338,SMP Swasta ABC Jakarta,Jakarta,merah,13.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_8_1765678338_1765678341,dummy_8_1765678338,SMP Negeri 2 Bandung,Bandung,merah,13.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_9_1765678338_1765678341,dummy_9_1765678338,SMA Negeri 3 Jakarta,Jakarta,merah,13.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_11_1765678338_1765678341,dummy_11_1765678338,SMA Negeri 3 Palembang,Palembang,merah,16.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_14_1765678338_1765678341,dummy_14_1765678338,SMA Negeri 1 Surabaya,Surabaya,merah,16.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_16_1765678338_1765678341,dummy_16_1765678338,SMA Negeri 4 Jakarta,Jakarta,merah,13.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_17_1765678338_1765678341,dummy_17_1765678338,SMK Negeri 2 Malang,Malang,merah,13.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_18_1765678338_1765678341,dummy_18_1765678338,SMA Negeri 1 Medan,Medan,merah,18.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_22_1765678338_1765678341,dummy_22_1765678338,SMP Negeri 2 Bandung,Bandung,merah,21.0,negatif,korban,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_24_1765678338_1765678341,dummy_24_1765678338,SMP Negeri 4 Surakarta,Surakarta,merah,13.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_26_1765678338_1765678341,dummy_26_1765678338,SMA Negeri 3 Mataram,Mataram,merah,8.0,netral,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_27_1765678338_1765678341,dummy_27_1765678338,SMP Negeri 3 Tangerang,Tangerang,merah,13.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_29_1765678338_1765678341,dummy_29_1765678338,SMP Negeri 3 Jakarta,Jakarta,merah,13.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_34_1765678338_1765678341,dummy_34_1765678338,SMA Negeri 3 Mataram,Mataram,merah,16.0,negatif,korban,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_36_1765678338_1765678341,dummy_36_1765678338,SMP Negeri 1 Surabaya,Surabaya,merah,13.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_37_1765678338_1765678341,dummy_37_1765678338,SMA Negeri 3 Medan,Medan,merah,16.0,negatif,korban,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_38_1765678338_1765678341,dummy_38_1765678338,SMK Negeri 2 Malang,Malang,merah,15.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_41_1765678338_1765678341,dummy_41_1765678338,SMK Negeri 1 Yogyakarta,Yogyakarta,merah,18.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
alert_dummy_43_1765678338_1765678341,dummy_43_1765678338,SMA Negeri 2 Makassar,Makassar,merah,13.0,negatif,saksi,new,2025-12-14 10:12:21,tweet_analysis,
