log_id,cctv_id,school,city,location,timestamp,crowd_level,noise_level,is_anomaly,warning_level,processed
,cctv_13,SMA Negeri 1 Palembang,Palembang,toilet,2025-12-14 11:28:00,11,41,TIDAK,hijau,False
,cctv_49,SMA Negeri 3 Palembang,Palembang,lorong,2025-12-14 07:43:00,7,60,TIDAK,hijau,False
,cctv_37,SMA Negeri 1 Mataram,Mataram,lapangan,2025-12-14 15:14:00,92,44,YA,kuning,False
,cctv_49,SMP Swasta ABC Yogyakarta,Yogyakarta,lorong,2025-12-14 08:04:00,54,92,YA,merah,False
,cctv_11,SMA Negeri 3 Surabaya,Surabaya,lorong,2025-12-14 12:15:00,79,31,TIDAK,hijau,False
,cctv_9,SMA Negeri 1 Denpasar,Denpasar,parkir,2025-12-14 10:20:00,32,86,TIDAK,hijau,False
,cctv_7,SMP Negeri 4 Surabaya,Surabaya,kelas,2025-12-14 12:52:00,45,44,TIDAK,hijau,False
,cctv_34,SMP Negeri 3 Tangerang,Tangerang,kelas,2025-12-14 10:46:00,5,54,TIDAK,hijau,False
,cctv_21,SMP Negeri 4 Yogyakarta,Yogyakarta,kelas,2025-12-14 10:12:00,24,42,TIDAK,hijau,False
,cctv_45,SMK Negeri 1 Palembang,Palembang,parkir,2025-12-14 07:19:00,94,44,YA,kuning,False
,cctv_33,SMA Negeri 2 Denpasar,Denpasar,lapangan,2025-12-14 10:14:00,57,61,TIDAK,hijau,False
,cctv_1,SMA Negeri 1 Bekasi,Bekasi,lorong,2025-12-14 07:13:00,78,64,YA,kuning,False
,cctv_48,SMA Swasta XYZ Makassar,Makassar,kantin,2025-12-14 10:44:00,37,92,TIDAK,hijau,False
,cctv_13,SMA Negeri 4 Surabaya,Surabaya,kantin,2025-12-14 15:02:00,76,88,YA,merah,False
,cctv_15,SMK Negeri 2 Makassar,Makassar,parkir,2025-12-14 14:01:00,41,89,YA,merah,False
,cctv_11,SMA Negeri 2 Denpasar,Denpasar,lorong,2025-12-14 17:00:00,28,88,YA,merah,False
,cctv_17,SMP Swasta ABC Palembang,Palembang,kelas,2025-12-14 10:50:00,14,97,TIDAK,hijau,False
,cctv_31,SMP Negeri 2 Surakarta,Surakarta,kelas,2025-12-14 07:31:00,33,84,YA,kuning,False
,cctv_49,SMA Swasta XYZ Surabaya,Surabaya,lorong,2025-12-14 17:05:00,99,78,YA,merah,False
,cctv_20,SMP Negeri 4 Depok,Depok,kantin,2025-12-14 13:44:00,23,55,TIDAK,hijau,False
,cctv_1,SMA Negeri 1 Surakarta,Surakarta,kantin,2025-12-14 12:26:00,88,94,TIDAK,hijau,False
,cctv_1,SMA Negeri 1 Makassar,Makassar,kantin,2025-12-14 18:05:00,59,82,YA,merah,False
,cctv_7,SMP Negeri 1 Makassar,Makassar,toilet,2025-12-14 16:56:00,15,42,YA,kuning,False
,cctv_42,SMP Negeri 3 Jakarta,Jakarta,gerbang,2025-12-14 10:57:00,90,85,TIDAK,hijau,False
,cctv_11,SMP Negeri 1 Semarang,Semarang,parkir,2025-12-14 15:50:00,86,57,YA,kuning,False
,cctv_30,SMA Swasta XYZ Jakarta,Jakarta,kantin,2025-12-14 14:05:00,68,98,YA,merah,False
,cctv_8,SMP Negeri 1 Makassar,Makassar,kantin,2025-12-14 12:17:00,11,66,TIDAK,hijau,False
,cctv_30,SMA Negeri 2 Jakarta,Jakarta,kantin,2025-12-14 10:09:00,33,93,TIDAK,hijau,False
,cctv_20,SMP Negeri 3 Surabaya,Surabaya,kelas,2025-12-14 07:48:00,22,51,TIDAK,hijau,False
,cctv_4,SMP Negeri 4 Tangerang,Tangerang,kantin,2025-12-14 10:46:00,23,36,TIDAK,hijau,False
,cctv_35,SMA Negeri 1 Depok,Depok,toilet,2025-12-14 07:19:00,37,75,YA,kuning,False
,cctv_26,SMA Negeri 3 Tangerang,Tangerang,kelas,2025-12-14 08:51:00,36,78,YA,kuning,False
,cctv_6,SMP Swasta ABC Denpasar,Denpasar,lapangan,2025-12-14 08:38:00,37,44,YA,kuning,False
,cctv_12,SMP Negeri 3 Surabaya,Surabaya,gerbang,2025-12-14 07:55:00,83,85,YA,kuning,False
,cctv_19,SMA Negeri 3 Jakarta,Jakarta,parkir,2025-12-14 09:31:00,56,62,YA,kuning,False
,cctv_43,SMA Negeri 2 Denpasar,Denpasar,lorong,2025-12-14 12:13:00,66,43,TIDAK,hijau,False
,cctv_30,SMA Negeri 4 Malang,Malang,lorong,2025-12-14 12:27:00,4,47,TIDAK,hijau,False
,cctv_39,SMP Negeri 3 Tangerang,Tangerang,gerbang,2025-12-14 11:05:00,55,60,YA,kuning,False
,cctv_49,SMA Negeri 2 Bekasi,Bekasi,lorong,2025-12-14 10:31:00,100,73,TIDAK,hijau,False
,cctv_26,SMA Negeri 2 Mataram,Mataram,kelas,2025-12-14 19:56:00,74,61,YA,merah,False
,cctv_6,SMK Negeri 1 Palembang,Palembang,kantin,2025-12-14 16:45:00,51,96,YA,merah,False
,cctv_2,SMP Negeri 1 Medan,Medan,gerbang,2025-12-14 10:45:00,68,45,TIDAK,hijau,False
,cctv_39,SMA Negeri 3 Jakarta,Jakarta,gerbang,2025-12-14 12:02:00,3,77,TIDAK,hijau,False
,cctv_21,SMK Negeri 1 Palembang,Palembang,lorong,2025-12-14 15:01:00,31,32,YA,kuning,False
,cctv_5,SMP Negeri 4 Bekasi,Bekasi,lapangan,2025-12-14 15:19:00,36,38,YA,kuning,False
,cctv_41,SMP Negeri 2 Medan,Medan,lapangan,2025-12-14 16:23:00,38,49,YA,merah,False
,cctv_7,SMP Swasta ABC Palembang,Palembang,lapangan,2025-12-14 10:45:00,98,58,TIDAK,hijau,False
,cctv_3,SMA Negeri 1 Jakarta,Jakarta,kelas,2025-12-14 15:02:00,26,79,YA,kuning,False
,cctv_37,SMA Negeri 4 Medan,Medan,kelas,2025-12-14 07:06:00,61,47,YA,kuning,False
,cctv_43,SMP Negeri 3 Semarang,Semarang,gerbang,2025-12-14 10:08:00,36,82,TIDAK,hijau,False
,cctv_9,SMP Negeri 2 Yogyakarta,Yogyakarta,gerbang,2025-12-14 07:40:00,9,39,TIDAK,hijau,False
,cctv_34,SMA Negeri 2 Depok,Depok,parkir,2025-12-14 21:40:00,35,42,YA,merah,False
,cctv_11,SMA Swasta XYZ Jakarta,Jakarta,toilet,2025-12-14 14:48:00,83,47,YA,kuning,False
,cctv_22,SMK Negeri 1 Medan,Medan,gerbang,2025-12-14 12:07:00,34,58,TIDAK,hijau,False
,cctv_13,SMK Negeri 1 Medan,Medan,kelas,2025-12-14 15:17:00,46,86,YA,merah,False
,cctv_22,SMP Swasta ABC Surabaya,Surabaya,kelas,2025-12-14 11:06:00,77,65,YA,kuning,False
,cctv_40,SMP Negeri 3 Bekasi,Bekasi,parkir,2025-12-14 08:25:00,45,32,YA,kuning,False
,cctv_17,SMK Negeri 2 Surabaya,Surabaya,toilet,2025-12-14 15:40:00,50,41,YA,kuning,False
,cctv_34,SMP Swasta ABC Surakarta,Surakarta,gerbang,2025-12-14 07:02:00,41,93,YA,merah,False
,cctv_18,SMA Negeri 1 Denpasar,Denpasar,kantin,2025-12-14 10:02:00,72,59,TIDAK,hijau,False
,cctv_28,SMA Swasta XYZ Malang,Malang,kantin,2025-12-14 10:29:00,44,77,TIDAK,hijau,False
,cctv_12,SMA Negeri 4 Bekasi,Bekasi,lapangan,2025-12-14 15:30:00,80,30,YA,kuning,False
,cctv_44,SMK Negeri 1 Bandung,Bandung,lapangan,2025-12-14 07:35:00,49,65,YA,kuning,False
,cctv_10,SMA Negeri 1 Mataram,Mataram,kelas,2025-12-14 12:55:00,65,36,TIDAK,hijau,False
,cctv_50,SMP Negeri 4 Mataram,Mataram,parkir,2025-12-14 07:39:00,61,48,YA,kuning,False
,cctv_5,SMP Swasta ABC Bekasi,Bekasi,parkir,2025-12-14 07:57:00,75,42,YA,kuning,False
,cctv_38,SMP Negeri 3 Tangerang,Tangerang,kantin,2025-12-14 18:05:00,59,90,YA,merah,False
,cctv_24,SMA Swasta XYZ Bekasi,Bekasi,gerbang,2025-12-14 07:39:00,40,66,YA,kuning,False
,cctv_27,SMA Swasta XYZ Jakarta,Jakarta,lapangan,2025-12-14 12:21:00,54,56,TIDAK,hijau,False
,cctv_28,SMP Negeri 4 Semarang,Semarang,toilet,2025-12-14 07:35:00,70,32,YA,kuning,False
,cctv_24,SMP Negeri 2 Palembang,Palembang,kelas,2025-12-14 09:35:00,58,73,YA,kuning,False
,cctv_35,SMP Negeri 2 Jakarta,Jakarta,kelas,2025-12-14 14:07:00,48,30,YA,kuning,False
,cctv_44,SMP Swasta ABC Bekasi,Bekasi,kantin,2025-12-14 12:24:00,25,43,TIDAK,hijau,False
,cctv_27,SMP Negeri 1 Palembang,Palembang,toilet,2025-12-14 07:17:00,95,41,YA,kuning,False
,cctv_20,SMA Negeri 3 Bekasi,Bekasi,toilet,2025-12-14 11:28:00,72,40,YA,kuning,False
,cctv_7,SMP Negeri 2 Denpasar,Denpasar,lorong,2025-12-14 19:52:00,51,30,YA,merah,False
,cctv_8,SMA Negeri 4 Makassar,Makassar,lapangan,2025-12-14 11:57:00,28,70,TIDAK,hijau,False
,cctv_42,SMA Negeri 1 Surabaya,Surabaya,kantin,2025-12-14 07:28:00,55,44,YA,kuning,False
,cctv_4,SMP Negeri 2 Bandung,Bandung,parkir,2025-12-14 12:26:00,49,57,TIDAK,hijau,False
,cctv_10,SMK Negeri 1 Medan,Medan,gerbang,2025-12-14 19:21:00,55,79,YA,merah,False
,cctv_34,SMA Negeri 1 Yogyakarta,Yogyakarta,kantin,2025-12-14 07:14:00,13,43,TIDAK,hijau,False
,cctv_44,SMA Negeri 4 Bandung,Bandung,parkir,2025-12-14 14:52:00,39,97,YA,merah,False
,cctv_35,SMK Negeri 1 Surabaya,Surabaya,lorong,2025-12-14 09:27:00,48,54,YA,kuning,False
,cctv_35,SMP Negeri 3 Tangerang,Tangerang,lapangan,2025-12-14 15:26:00,57,82,YA,kuning,False
,cctv_40,SMP Swasta ABC Malang,Malang,parkir,2025-12-14 09:22:00,83,85,YA,kuning,False
,cctv_46,SMA Negeri 1 Surakarta,Surakarta,gerbang,2025-12-14 07:08:00,7,74,YA,kuning,False
,cctv_31,SMP Negeri 1 Denpasar,Denpasar,lorong,2025-12-14 09:08:00,61,89,YA,merah,False
,cctv_14,SMP Negeri 1 Depok,Depok,kelas,2025-12-14 13:15:00,82,95,YA,merah,False
,cctv_47,SMK Negeri 1 Jakarta,Jakarta,parkir,2025-12-14 20:16:00,30,76,YA,merah,False
,cctv_31,SMK Negeri 2 Denpasar,Denpasar,toilet,2025-12-14 10:50:00,3,65,TIDAK,hijau,False
,cctv_19,SMP Swasta ABC Depok,Depok,lapangan,2025-12-14 07:09:00,92,65,YA,kuning,False
,cctv_15,SMP Swasta ABC Bekasi,Bekasi,lorong,2025-12-14 13:22:00,85,53,YA,kuning,False
,cctv_2,SMP Negeri 2 Tangerang,Tangerang,kantin,2025-12-14 07:00:00,21,92,YA,merah,False
,cctv_27,SMA Negeri 2 Depok,Depok,kantin,2025-12-14 19:20:00,36,62,YA,merah,False
,cctv_21,SMK Negeri 1 Yogyakarta,Yogyakarta,kantin,2025-12-14 07:41:00,72,47,YA,kuning,False
,cctv_2,SMA Swasta XYZ Makassar,Makassar,parkir,2025-12-14 12:08:00,28,44,TIDAK,hijau,False
,cctv_27,SMA Negeri 2 Depok,Depok,lapangan,2025-12-14 07:53:00,95,93,YA,merah,False
,cctv_18,SMA Negeri 4 Depok,Depok,parkir,2025-12-14 06:18:00,81,85,YA,merah,False
,cctv_6,SMA Negeri 4 Palembang,Palembang,lapangan,2025-12-14 18:13:00,60,99,YA,merah,False
,cctv_48,SMP Negeri 4 Bandung,Bandung,toilet,2025-12-14 13:27:00,72,75,YA,kuning,False
,cctv_48,SMP Negeri 4 Surakarta,Surakarta,lapangan,2025-12-14 12:37:00,98,70,TIDAK,hijau,False
,cctv_14,SMP Negeri 3 Palembang,Palembang,parkir,2025-12-14 06:34:00,28,38,YA,merah,False
,cctv_45,SMP Negeri 2 Denpasar,Denpasar,gerbang,2025-12-14 12:10:00,86,43,TIDAK,hijau,False
,cctv_27,SMA Swasta XYZ Makassar,Makassar,toilet,2025-12-14 12:58:00,34,68,TIDAK,hijau,False
,cctv_38,SMP Negeri 1 Denpasar,Denpasar,lorong,2025-12-14 13:40:00,84,45,YA,kuning,False
,cctv_43,SMP Negeri 1 Bekasi,Bekasi,gerbang,2025-12-14 11:42:00,8,59,TIDAK,hijau,False
,cctv_34,SMP Negeri 1 Tangerang,Tangerang,lorong,2025-12-14 10:30:00,20,44,TIDAK,hijau,False
,cctv_17,SMA Negeri 3 Yogyakarta,Yogyakarta,lorong,2025-12-14 07:00:00,96,58,YA,kuning,False
,cctv_18,SMP Swasta ABC Jakarta,Jakarta,kelas,2025-12-14 20:33:00,5,54,TIDAK,hijau,False
,cctv_31,SMK Negeri 2 Denpasar,Denpasar,toilet,2025-12-14 07:11:00,39,85,YA,kuning,False
,cctv_19,SMA Negeri 4 Bandung,Bandung,lapangan,2025-12-14 16:05:00,23,88,YA,merah,False
,cctv_23,SMA Negeri 4 Medan,Medan,kantin,2025-12-14 15:44:00,58,44,YA,kuning,False
,cctv_32,SMK Negeri 2 Makassar,Makassar,parkir,2025-12-14 10:28:00,46,38,TIDAK,hijau,False
,cctv_44,SMA Negeri 4 Depok,Depok,gerbang,2025-12-14 08:06:00,65,64,YA,kuning,False
,cctv_31,SMA Negeri 1 Palembang,Palembang,parkir,2025-12-14 15:49:00,6,91,YA,merah,False
,cctv_36,SMP Swasta ABC Mataram,Mataram,lapangan,2025-12-14 12:52:00,4,89,TIDAK,hijau,False
,cctv_5,SMP Negeri 3 Tangerang,Tangerang,kelas,2025-12-14 19:30:00,32,47,YA,merah,False
,cctv_15,SMA Swasta XYZ Malang,Malang,lorong,2025-12-14 07:28:00,81,89,YA,merah,False
,cctv_28,SMA Swasta XYZ Makassar,Makassar,parkir,2025-12-14 15:27:00,19,69,TIDAK,hijau,False
,cctv_49,SMP Swasta ABC Surabaya,Surabaya,kantin,2025-12-14 13:14:00,49,54,YA,kuning,False
,cctv_26,SMK Negeri 2 Medan,Medan,lapangan,2025-12-14 09:28:00,80,31,YA,kuning,False
,cctv_35,SMP Negeri 2 Palembang,Palembang,kelas,2025-12-14 15:22:00,69,38,YA,kuning,False
,cctv_22,SMP Negeri 2 Denpasar,Denpasar,lapangan,2025-12-14 10:10:00,28,42,TIDAK,hijau,False
,cctv_9,SMP Negeri 3 Tangerang,Tangerang,kelas,2025-12-14 21:04:00,62,82,YA,merah,False
,cctv_11,SMA Negeri 1 Surabaya,Surabaya,gerbang,2025-12-14 09:07:00,26,82,YA,kuning,False
,cctv_34,SMA Negeri 2 Medan,Medan,toilet,2025-12-14 15:04:00,81,75,YA,kuning,False
,cctv_21,SMA Swasta XYZ Medan,Medan,kantin,2025-12-14 15:25:00,14,59,TIDAK,hijau,False
,cctv_37,SMA Negeri 4 Surakarta,Surakarta,gerbang,2025-12-14 10:13:00,30,58,TIDAK,hijau,False
,cctv_30,SMK Negeri 2 Depok,Depok,lapangan,2025-12-14 06:07:00,85,54,YA,merah,False
,cctv_38,SMA Negeri 4 Bandung,Bandung,gerbang,2025-12-14 14:30:00,92,79,YA,kuning,False
,cctv_28,SMP Swasta ABC Bekasi,Bekasi,toilet,2025-12-14 13:40:00,85,51,YA,kuning,False
,cctv_45,SMA Negeri 4 Mataram,Mataram,kelas,2025-12-14 08:10:00,66,71,YA,kuning,False
,cctv_23,SMA Swasta XYZ Bekasi,Bekasi,gerbang,2025-12-14 14:21:00,8,78,YA,kuning,False
,cctv_20,SMP Negeri 1 Surakarta,Surakarta,toilet,2025-12-14 08:10:00,16,37,TIDAK,hijau,False
,cctv_27,SMP Negeri 2 Surabaya,Surabaya,toilet,2025-12-14 15:19:00,86,69,YA,kuning,False
,cctv_23,SMA Negeri 2 Makassar,Makassar,kelas,2025-12-14 12:26:00,1,36,TIDAK,hijau,False
,cctv_8,SMA Negeri 4 Makassar,Makassar,lapangan,2025-12-14 13:21:00,29,76,YA,kuning,False
,cctv_26,SMP Negeri 3 Makassar,Makassar,kantin,2025-12-14 13:36:00,45,86,YA,merah,False
,cctv_49,SMA Swasta XYZ Bandung,Bandung,toilet,2025-12-14 09:40:00,72,80,YA,kuning,False
,cctv_26,SMP Swasta ABC Denpasar,Denpasar,lorong,2025-12-14 09:50:00,87,89,YA,merah,False
,cctv_33,SMA Swasta XYZ Tangerang,Tangerang,kantin,2025-12-14 12:02:00,76,45,TIDAK,hijau,False
,cctv_31,SMA Negeri 3 Makassar,Makassar,lorong,2025-12-14 07:44:00,28,60,TIDAK,hijau,False
,cctv_26,SMA Negeri 1 Palembang,Palembang,lorong,2025-12-14 11:26:00,78,56,YA,kuning,False
,cctv_32,SMA Swasta XYZ Palembang,Palembang,lapangan,2025-12-14 12:12:00,12,59,TIDAK,hijau,False
,cctv_29,SMA Negeri 4 Yogyakarta,Yogyakarta,parkir,2025-12-14 17:36:00,29,42,YA,merah,False
,cctv_27,SMP Negeri 4 Palembang,Palembang,lapangan,2025-12-14 12:52:00,42,55,TIDAK,hijau,False
,cctv_1,SMA Swasta XYZ Palembang,Palembang,lapangan,2025-12-14 12:15:00,77,46,TIDAK,hijau,False
,cctv_22,SMA Negeri 3 Makassar,Makassar,parkir,2025-12-14 15:34:00,53,64,YA,kuning,False
,cctv_32,SMA Negeri 1 Medan,Medan,gerbang,2025-12-14 10:47:00,24,96,TIDAK,hijau,False
,cctv_6,SMP Negeri 1 Yogyakarta,Yogyakarta,lorong,2025-12-14 10:50:00,83,89,TIDAK,hijau,False
,cctv_46,SMP Negeri 1 Tangerang,Tangerang,parkir,2025-12-14 12:54:00,96,87,TIDAK,hijau,False
,cctv_46,SMK Negeri 2 Depok,Depok,lorong,2025-12-14 13:34:00,77,39,YA,kuning,False
,cctv_31,SMP Negeri 1 Surakarta,Surakarta,lapangan,2025-12-14 20:16:00,79,87,YA,merah,False
,cctv_6,SMA Negeri 1 Depok,Depok,lorong,2025-12-14 15:05:00,73,71,YA,kuning,False
,cctv_12,SMA Swasta XYZ Jakarta,Jakarta,kelas,2025-12-14 13:58:00,88,75,YA,kuning,False
,cctv_10,SMK Negeri 1 Depok,Depok,lorong,2025-12-14 15:41:00,56,46,YA,kuning,False
,cctv_8,SMK Negeri 1 Surabaya,Surabaya,kantin,2025-12-14 17:24:00,44,52,YA,merah,False
,cctv_29,SMP Negeri 4 Medan,Medan,kantin,2025-12-14 07:17:00,3,69,TIDAK,hijau,False
,cctv_37,SMP Negeri 1 Palembang,Palembang,kantin,2025-12-14 15:58:00,8,63,TIDAK,hijau,False
,cctv_12,SMP Negeri 1 Bekasi,Bekasi,gerbang,2025-12-14 10:32:00,37,48,TIDAK,hijau,False
,cctv_44,SMK Negeri 2 Depok,Depok,kantin,2025-12-14 07:54:00,58,89,YA,merah,False
,cctv_41,SMA Negeri 4 Medan,Medan,parkir,2025-12-14 07:05:00,71,31,YA,kuning,False
,cctv_30,SMA Negeri 1 Palembang,Palembang,toilet,2025-12-14 20:11:00,80,90,YA,merah,False
,cctv_13,SMA Negeri 4 Bandung,Bandung,gerbang,2025-12-14 12:51:00,7,80,TIDAK,hijau,False
,cctv_38,SMP Negeri 3 Malang,Malang,kelas,2025-12-14 09:25:00,57,70,YA,kuning,False
,cctv_4,SMA Negeri 1 Palembang,Palembang,parkir,2025-12-14 15:42:00,72,85,YA,kuning,False
,cctv_3,SMP Negeri 1 Palembang,Palembang,lorong,2025-12-14 10:18:00,66,78,TIDAK,hijau,False
,cctv_8,SMA Negeri 1 Semarang,Semarang,toilet,2025-12-14 13:25:00,46,33,YA,kuning,False
,cctv_27,SMA Negeri 4 Tangerang,Tangerang,gerbang,2025-12-14 09:48:00,11,94,YA,merah,False
,cctv_20,SMP Negeri 4 Bekasi,Bekasi,kantin,2025-12-14 12:21:00,59,51,TIDAK,hijau,False
,cctv_49,SMP Swasta ABC Bandung,Bandung,gerbang,2025-12-14 07:08:00,54,50,YA,kuning,False
,cctv_35,SMP Negeri 3 Denpasar,Denpasar,lorong,2025-12-14 14:57:00,43,44,YA,kuning,False
,cctv_14,SMP Negeri 2 Denpasar,Denpasar,lapangan,2025-12-14 11:35:00,52,92,YA,merah,False
,cctv_25,SMA Swasta XYZ Surakarta,Surakarta,lorong,2025-12-14 07:24:00,99,76,YA,kuning,False
,cctv_16,SMK Negeri 1 Malang,Malang,gerbang,2025-12-14 15:55:00,9,53,TIDAK,hijau,False
,cctv_5,SMP Negeri 3 Depok,Depok,toilet,2025-12-14 15:40:00,1,42,TIDAK,hijau,False
,cctv_9,SMA Negeri 4 Medan,Medan,lorong,2025-12-14 12:51:00,76,37,TIDAK,hijau,False
,cctv_45,SMA Negeri 3 Bandung,Bandung,lorong,2025-12-14 19:06:00,75,75,YA,merah,False
,cctv_48,SMP Negeri 1 Malang,Malang,kantin,2025-12-14 21:18:00,10,51,TIDAK,hijau,False
,cctv_36,SMK Negeri 1 Palembang,Palembang,kantin,2025-12-14 07:25:00,99,58,YA,kuning,False
,cctv_43,SMA Negeri 3 Medan,Medan,lapangan,2025-12-14 09:19:00,92,54,YA,kuning,False
,cctv_21,SMP Negeri 2 Surakarta,Surakarta,kantin,2025-12-14 13:13:00,84,43,YA,kuning,False
,cctv_21,SMP Negeri 3 Medan,Medan,toilet,2025-12-14 13:32:00,3,58,TIDAK,hijau,False
,cctv_29,SMP Swasta ABC Palembang,Palembang,lorong,2025-12-14 12:19:00,10,64,TIDAK,hijau,False
,cctv_47,SMK Negeri 2 Depok,Depok,kantin,2025-12-14 10:45:00,85,58,TIDAK,hijau,False
,cctv_11,SMA Swasta XYZ Bekasi,Bekasi,parkir,2025-12-14 08:06:00,1,70,TIDAK,hijau,False
,cctv_41,SMA Negeri 1 Mataram,Mataram,lapangan,2025-12-14 14:55:00,1,72,YA,kuning,False
,cctv_30,SMP Swasta ABC Jakarta,Jakarta,kantin,2025-12-14 10:12:00,48,34,TIDAK,hijau,False
,cctv_38,SMP Negeri 1 Denpasar,Denpasar,kelas,2025-12-14 17:44:00,100,54,YA,merah,False
,cctv_38,SMA Swasta XYZ Medan,Medan,kantin,2025-12-14 10:39:00,2,80,TIDAK,hijau,False
,cctv_23,SMP Swasta ABC Bandung,Bandung,lorong,2025-12-14 20:45:00,87,53,YA,merah,False
,cctv_22,SMA Swasta XYZ Semarang,Semarang,kelas,2025-12-14 07:29:00,89,59,YA,kuning,False
,cctv_32,SMA Negeri 4 Malang,Malang,kantin,2025-12-14 10:04:00,35,80,TIDAK,hijau,False
,cctv_31,SMA Negeri 2 Yogyakarta,Yogyakarta,kantin,2025-12-14 12:14:00,69,35,TIDAK,hijau,False
,cctv_5,SMA Negeri 3 Surabaya,Surabaya,kantin,2025-12-14 15:05:00,33,90,YA,merah,False
,cctv_11,SMA Negeri 2 Depok,Depok,gerbang,2025-12-14 14:17:00,46,89,YA,merah,False
,cctv_9,SMP Negeri 1 Bekasi,Bekasi,lorong,2025-12-14 11:11:00,73,64,YA,kuning,False
,cctv_37,SMA Negeri 3 Palembang,Palembang,toilet,2025-12-14 15:31:00,39,42,YA,kuning,False
,cctv_35,SMK Negeri 2 Palembang,Palembang,kantin,2025-12-14 15:16:00,59,63,YA,kuning,False
,cctv_10,SMA Negeri 2 Palembang,Palembang,kelas,2025-12-14 10:58:00,67,83,TIDAK,hijau,False
,cctv_1,SMP Negeri 2 Jakarta,Jakarta,kantin,2025-12-14 17:23:00,84,65,YA,merah,False
,cctv_14,SMK Negeri 2 Bekasi,Bekasi,parkir,2025-12-14 11:31:00,15,93,YA,merah,False
,cctv_18,SMK Negeri 2 Depok,Depok,parkir,2025-12-14 13:01:00,15,95,YA,merah,False
,cctv_10,SMA Negeri 3 Surabaya,Surabaya,toilet,2025-12-14 10:54:00,59,82,TIDAK,hijau,False
,cctv_31,SMP Negeri 1 Denpasar,Denpasar,kelas,2025-12-14 12:55:00,49,80,TIDAK,hijau,False
,cctv_6,SMA Negeri 1 Palembang,Palembang,parkir,2025-12-14 13:03:00,5,56,TIDAK,hijau,False
,cctv_39,SMA Negeri 3 Palembang,Palembang,lorong,2025-12-14 16:00:00,32,60,YA,merah,False
,cctv_6,SMK Negeri 2 Medan,Medan,toilet,2025-12-14 10:38:00,58,88,TIDAK,hijau,False
,cctv_38,SMP Negeri 4 Mataram,Mataram,lapangan,2025-12-14 07:29:00,80,100,YA,merah,False
,cctv_49,SMP Negeri 2 Jakarta,Jakarta,parkir,2025-12-14 17:14:00,65,48,YA,merah,False
,cctv_11,SMA Negeri 4 Mataram,Mataram,parkir,2025-12-14 13:37:00,87,54,YA,kuning,False
,cctv_33,SMA Negeri 1 Palembang,Palembang,kelas,2025-12-14 07:43:00,78,91,YA,merah,False
,cctv_18,SMA Swasta XYZ Surabaya,Surabaya,parkir,2025-12-14 07:56:00,98,71,YA,kuning,False
,cctv_17,SMK Negeri 2 Surakarta,Surakarta,lorong,2025-12-14 15:26:00,98,95,YA,merah,False
,cctv_22,SMA Negeri 3 Medan,Medan,lorong,2025-12-14 09:44:00,4,80,YA,kuning,False
,cctv_46,SMP Negeri 1 Bandung,Bandung,lapangan,2025-12-14 15:40:00,58,43,YA,kuning,False
,cctv_48,SMA Negeri 1 Denpasar,Denpasar,lapangan,2025-12-14 12:40:00,30,44,TIDAK,hijau,False
,cctv_3,SMP Negeri 1 Bekasi,Bekasi,kelas,2025-12-14 06:38:00,47,34,YA,merah,False
,cctv_20,SMA Negeri 2 Jakarta,Jakarta,gerbang,2025-12-14 09:31:00,88,91,YA,merah,False
,cctv_46,SMP Negeri 3 Bandung,Bandung,kantin,2025-12-14 13:21:00,35,30,YA,kuning,False
,cctv_27,SMP Negeri 3 Semarang,Semarang,parkir,2025-12-14 12:54:00,99,77,TIDAK,hijau,False
,cctv_19,SMP Negeri 1 Mataram,Mataram,kantin,2025-12-14 10:37:00,96,40,TIDAK,hijau,False
,cctv_48,SMP Negeri 4 Depok,Depok,toilet,2025-12-14 07:29:00,55,72,YA,kuning,False
,cctv_16,SMA Swasta XYZ Jakarta,Jakarta,lapangan,2025-12-14 15:10:00,49,76,YA,kuning,False
,cctv_43,SMA Negeri 1 Bekasi,Bekasi,gerbang,2025-12-14 10:40:00,34,49,TIDAK,hijau,False
,cctv_29,SMK Negeri 2 Bekasi,Bekasi,kelas,2025-12-14 17:32:00,67,46,YA,merah,False
,cctv_29,SMP Negeri 2 Surakarta,Surakarta,kantin,2025-12-14 13:51:00,45,60,YA,kuning,False
,cctv_15,SMA Swasta XYZ Bekasi,Bekasi,lorong,2025-12-14 07:49:00,77,75,YA,kuning,False
,cctv_22,SMA Swasta XYZ Makassar,Makassar,lorong,2025-12-14 12:29:00,21,78,TIDAK,hijau,False
,cctv_2,SMP Swasta ABC Bekasi,Bekasi,lapangan,2025-12-14 16:45:00,9,56,TIDAK,hijau,False
,cctv_27,SMP Negeri 4 Palembang,Palembang,lapangan,2025-12-14 15:42:00,77,65,YA,kuning,False
,cctv_32,SMP Negeri 1 Semarang,Semarang,toilet,2025-12-14 10:04:00,51,33,TIDAK,hijau,False
,cctv_18,SMA Negeri 4 Surakarta,Surakarta,kelas,2025-12-14 10:21:00,20,59,TIDAK,hijau,False
,cctv_44,SMA Swasta XYZ Bekasi,Bekasi,parkir,2025-12-14 11:57:00,13,59,TIDAK,hijau,False
,cctv_45,SMA Negeri 3 Jakarta,Jakarta,lapangan,2025-12-14 10:54:00,73,71,TIDAK,hijau,False
,cctv_41,SMP Negeri 2 Yogyakarta,Yogyakarta,lorong,2025-12-14 07:05:00,30,42,TIDAK,hijau,False
