tweet_id,text,city,school,sentiment,risk_level,risk_score,category,bullying_detected,created_at,processed_at,retweet_count,like_count
dummy_136_1765677992,senang bisa bantu teman yang dibully,Bekasi,SMK Negeri 1 Bekasi,negatif,merah,16.0,saksi,True,2025-11-16 17:33:32,2025-12-14 10:06:36,44,64
dummy_137_1765677992,"harusnya sekolah jadi tempat aman, bukan tempat bully",Denpasar,SMA Negeri 1 Denpasar,netral,merah,10.0,saksi,True,2025-12-13 00:48:32,2025-12-14 10:06:36,50,87
dummy_138_1765677992,sedih liat anak SMP dibully sampai mogok sekolah #bullying,Malang,SMA Negeri 2 Malang,negatif,merah,17.0,saksi,True,2025-12-09 23:52:32,2025-12-14 10:06:36,23,15
dummy_139_1765677992,"asyik ngejek si cupu, reaksinya lucu banget",Medan,SMP Negeri 4 Medan,netral,aman,2.0,unknown,False,2025-12-09 19:27:32,2025-12-14 10:06:36,7,48
dummy_140_1765677992,liat temen dibully tapi takut ikut campur #bullying,Bekasi,SMA Negeri 2 Bekasi,negatif,merah,21.0,korban,True,2025-12-12 23:49:32,2025-12-14 10:06:36,15,69
dummy_141_1765677992,"capek, setiap hari nangis sepulang sekolah",Semarang,SMP Swasta ABC Semarang,netral,aman,2.0,unknown,False,2025-11-13 19:03:32,2025-12-14 10:06:36,41,42
dummy_142_1765677992,wkwk si bodoh itu makin lama makin tolol aja,Surakarta,SMA Negeri 2 Surakarta,netral,aman,2.0,unknown,False,2025-11-15 19:59:32,2025-12-14 10:06:36,37,24
dummy_143_1765677992,sekolah yang peduli membuat perbedaan,Depok,SMA Negeri 2 Depok,netral,aman,2.0,unknown,False,2025-11-17 07:01:32,2025-12-14 10:06:36,40,36
dummy_144_1765677992,"dipukuli teman di kamar mandi sekolah, tapi takut melapor",Medan,SMA Negeri 1 Medan,negatif,merah,17.0,korban,True,2025-11-28 04:43:32,2025-12-14 10:06:36,10,40
dummy_145_1765677992,belajar tentang cyberbullying hari ini,Bandung,SMA Negeri 4 Bandung,negatif,merah,13.0,saksi,True,2025-12-08 14:51:32,2025-12-14 10:06:36,14,50
dummy_146_1765677992,sekolah yang peduli membuat perbedaan #sekolah,Palembang,SMA Negeri 1 Palembang,netral,aman,2.0,unknown,False,2025-12-04 23:13:32,2025-12-14 10:06:36,13,87
dummy_147_1765677992,ada yang tau cara bantu korban bullying?,Mataram,SMA Negeri 1 Mataram,negatif,merah,16.0,korban,True,2025-12-07 20:17:32,2025-12-14 10:06:36,18,56
dummy_148_1765677992,"capek, setiap hari nangis sepulang sekolah",Medan,SMA Negeri 2 Medan,netral,aman,2.0,unknown,False,2025-11-22 06:22:32,2025-12-14 10:06:36,19,95
dummy_149_1765677992,anak tetangga gak mau sekolah karena dibully,Depok,SMK Negeri 2 Depok,negatif,merah,15.0,saksi,True,2025-11-26 20:58:32,2025-12-14 10:06:36,16,7
dummy_150_1765677992,sekolah perlu lebih banyak psikolog,Makassar,SMA Swasta XYZ Makassar,netral,aman,1.0,unknown,False,2025-12-05 03:20:32,2025-12-14 10:06:36,18,27
dummy_151_1765677992,"diancam kalau melapor ke guru, jadi diam aja",Surakarta,SMK Negeri 1 Surakarta,negatif,merah,13.0,saksi,True,2025-11-26 06:16:32,2025-12-14 10:06:36,22,64
dummy_152_1765677992,sedih liat anak SMP dibully sampai mogok sekolah,Makassar,SMP Swasta ABC Makassar,negatif,merah,17.0,saksi,True,2025-11-27 07:39:32,2025-12-14 10:06:36,36,6
dummy_153_1765677992,"sekolahku mulai program anti bullying, semoga berhasil",Semarang,SMA Negeri 3 Semarang,netral,merah,9.0,saksi,True,2025-11-19 15:03:32,2025-12-14 10:06:36,1,35
dummy_154_1765677992,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman #bullying",Semarang,SMA Swasta XYZ Semarang,negatif,merah,18.0,saksi,True,2025-12-12 02:28:32,2025-12-14 10:06:36,44,66
dummy_155_1765677992,di sekolahku ada geng yang suka nakut-nakutin adik kelas,Makassar,SMP Negeri 1 Makassar,netral,aman,0.0,unknown,False,2025-12-13 10:51:32,2025-12-14 10:06:36,13,1
dummy_156_1765677992,kenapa sih ada yang tega bully anak orang?,Mataram,SMP Negeri 4 Mataram,negatif,merah,13.0,saksi,True,2025-12-11 09:47:32,2025-12-14 10:06:36,43,67
dummy_157_1765677992,ada yang tau cara bantu korban bullying?,Bandung,SMP Negeri 3 Bandung,negatif,merah,16.0,korban,True,2025-12-02 11:31:32,2025-12-14 10:06:36,12,47
dummy_158_1765677992,kenapa ya aku selalu jadi bahan olokan? capek mental #mentalhealth,Makassar,SMP Negeri 4 Makassar,netral,aman,2.0,unknown,False,2025-12-10 15:54:32,2025-12-14 10:06:36,15,40
dummy_159_1765677992,ada anak di sekolahku yang sering nangis di toilet sendirian,Tangerang,SMA Swasta XYZ Tangerang,netral,aman,2.0,unknown,False,2025-11-20 19:28:32,2025-12-14 10:06:36,40,39
dummy_160_1765677992,uang jajan selalu diambil paksa sama senior,Depok,SMK Negeri 2 Depok,netral,aman,2.0,unknown,False,2025-11-13 16:52:32,2025-12-14 10:06:36,46,89
dummy_161_1765677992,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman",Semarang,SMA Negeri 3 Semarang,negatif,merah,14.0,saksi,True,2025-11-28 11:41:32,2025-12-14 10:06:36,31,16
dummy_162_1765677992,liat temen dibully tapi takut ikut campur,Palembang,SMK Negeri 2 Palembang,negatif,merah,21.0,korban,True,2025-12-14 00:56:32,2025-12-14 10:06:36,25,97
dummy_163_1765677992,kenapa sih ada yang tega bully anak orang?,Semarang,SMP Negeri 4 Semarang,negatif,merah,13.0,saksi,True,2025-12-14 03:34:32,2025-12-14 10:06:36,33,76
dummy_164_1765677992,guru BK peduli sama masalah siswa,Makassar,SMP Negeri 4 Makassar,netral,aman,1.0,unknown,False,2025-11-23 07:43:32,2025-12-14 10:06:36,22,19
dummy_165_1765677992,guru BK peduli sama masalah siswa,Mataram,SMA Negeri 2 Mataram,netral,aman,2.0,unknown,False,2025-12-11 05:47:32,2025-12-14 10:06:36,20,46
dummy_166_1765677992,"sekolahku mulai program anti bullying, semoga berhasil",Denpasar,SMA Negeri 1 Denpasar,netral,merah,10.0,saksi,True,2025-11-14 01:16:32,2025-12-14 10:06:36,45,72
dummy_167_1765677992,"si lemah itu cemen banget, gampang nangis #sekolah @kemdikbud",Yogyakarta,SMP Negeri 2 Yogyakarta,netral,aman,1.0,unknown,False,2025-11-29 21:00:32,2025-12-14 10:06:36,29,11
dummy_168_1765677992,sedih liat anak SMP dibully sampai mogok sekolah,Yogyakarta,SMP Swasta ABC Yogyakarta,negatif,merah,18.0,saksi,True,2025-11-20 14:36:32,2025-12-14 10:06:36,46,23
dummy_169_1765677992,kenapa sih ada yang tega bully anak orang?,Denpasar,SMA Negeri 1 Denpasar,negatif,merah,13.0,saksi,True,2025-12-03 14:33:32,2025-12-14 10:06:36,3,87
dummy_170_1765677992,guru BK sangat membantu masalahku,Bekasi,SMP Negeri 4 Bekasi,netral,aman,2.0,unknown,False,2025-11-30 15:42:32,2025-12-14 10:06:36,18,55
dummy_171_1765677992,ada anak di sekolahku yang sering nangis di toilet sendirian,Yogyakarta,SMK Negeri 1 Yogyakarta,netral,aman,2.0,unknown,False,2025-11-17 09:59:32,2025-12-14 10:06:36,36,82
dummy_172_1765677992,"capek, setiap hari nangis sepulang sekolah #pendidikan",Tangerang,SMA Negeri 2 Tangerang,netral,aman,1.0,unknown,False,2025-11-22 13:02:32,2025-12-14 10:06:36,30,19
dummy_173_1765677992,kasihan lihat temenku selalu dijauhin dan dihina @school,Surabaya,SMA Swasta XYZ Surabaya,negatif,merah,15.0,saksi,True,2025-12-13 19:49:32,2025-12-14 10:06:36,11,35
dummy_174_1765677992,di sekolahku ada geng yang suka nakut-nakutin adik kelas @kemdikbud,Palembang,SMA Swasta XYZ Palembang,netral,aman,2.0,unknown,False,2025-11-29 02:06:32,2025-12-14 10:06:36,36,62
dummy_175_1765677992,anak tetangga gak mau sekolah karena dibully,Yogyakarta,SMP Negeri 4 Yogyakarta,negatif,merah,15.0,saksi,True,2025-11-29 11:36:32,2025-12-14 10:06:36,39,4
dummy_176_1765677992,ada anak di sekolahku yang sering nangis di toilet sendirian,Makassar,SMA Negeri 2 Makassar,netral,aman,2.0,unknown,False,2025-11-16 08:46:32,2025-12-14 10:06:36,29,83
dummy_177_1765677992,kenapa sih ada yang tega bully anak orang?,Palembang,SMA Swasta XYZ Palembang,negatif,merah,13.0,saksi,True,2025-11-15 02:23:32,2025-12-14 10:06:36,45,28
dummy_178_1765677992,guru BK sangat membantu masalahku,Surakarta,SMK Negeri 2 Surakarta,netral,aman,2.0,unknown,False,2025-11-22 01:30:32,2025-12-14 10:06:36,3,50
dummy_179_1765677992,akhirnya ada teman yang mau dengerin ceritaku,Jakarta,SMP Negeri 4 Jakarta,netral,aman,2.0,unknown,False,2025-12-09 17:20:32,2025-12-14 10:06:36,16,55
dummy_180_1765677992,kenapa ya aku selalu jadi bahan olokan? capek mental,Bekasi,SMP Negeri 2 Bekasi,netral,aman,2.0,unknown,False,2025-11-24 19:37:32,2025-12-14 10:06:36,8,63
dummy_181_1765677992,liburan sekolah menyenangkan,Malang,SMA Negeri 3 Malang,netral,aman,2.0,unknown,False,2025-12-07 18:32:32,2025-12-14 10:06:36,39,77
dummy_182_1765677992,"goblok banget sih dia, gampang banget dibully",Malang,SMK Negeri 2 Malang,negatif,merah,18.0,pelaku,True,2025-11-28 06:46:32,2025-12-14 10:06:36,34,64
dummy_183_1765677992,kenapa ya aku selalu jadi bahan olokan? capek mental,Surakarta,SMA Negeri 1 Surakarta,netral,aman,2.0,unknown,False,2025-11-14 20:49:32,2025-12-14 10:06:36,29,79
dummy_184_1765677992,liburan sekolah menyenangkan #mentalhealth,Makassar,SMP Negeri 4 Makassar,netral,aman,2.0,unknown,False,2025-11-14 12:22:32,2025-12-14 10:06:36,2,99
dummy_185_1765677992,"goblok banget sih dia, gampang banget dibully #pendidikan",Tangerang,SMK Negeri 2 Tangerang,negatif,merah,18.0,pelaku,True,2025-11-19 03:40:32,2025-12-14 10:06:36,44,35
dummy_186_1765677992,"dipukuli teman di kamar mandi sekolah, tapi takut melapor #pendidikan",Jakarta,SMP Negeri 2 Jakarta,negatif,merah,17.0,korban,True,2025-11-14 17:23:32,2025-12-14 10:06:36,26,11
dummy_187_1765677992,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman #mentalhealth",Mataram,SMP Swasta ABC Mataram,negatif,merah,15.0,saksi,True,2025-12-14 08:22:32,2025-12-14 10:06:36,33,27
dummy_188_1765677992,program mentoring di sekolahku bagus,Bandung,SMP Negeri 2 Bandung,netral,aman,2.0,unknown,False,2025-11-15 05:42:32,2025-12-14 10:06:36,25,51
dummy_189_1765677992,konseling di sekolah membantu banget,Surabaya,SMK Negeri 2 Surabaya,netral,aman,2.0,unknown,False,2025-12-02 00:12:32,2025-12-14 10:06:36,2,69
dummy_190_1765677992,terima kasih buat guru yang bantu atasi bullying #pendidikan,Bekasi,SMP Negeri 4 Bekasi,netral,merah,10.0,saksi,True,2025-11-18 05:56:32,2025-12-14 10:06:36,16,65
dummy_191_1765677992,"sekolahku mulai program anti bullying, semoga berhasil",Jakarta,SMA Negeri 4 Jakarta,netral,merah,9.0,saksi,True,2025-12-05 20:52:32,2025-12-14 10:06:36,33,17
dummy_192_1765677992,"sekolahku mulai program anti bullying, semoga berhasil",Makassar,SMA Negeri 3 Makassar,netral,merah,10.0,saksi,True,2025-11-23 10:07:32,2025-12-14 10:06:36,12,46
dummy_193_1765677992,merasa lebih aman di sekolah sekarang,Jakarta,SMA Negeri 1 Jakarta,netral,aman,2.0,unknown,False,2025-12-10 03:28:32,2025-12-14 10:06:36,18,93
dummy_194_1765677992,belajar tentang cyberbullying hari ini,Makassar,SMP Negeri 3 Makassar,negatif,merah,11.0,saksi,True,2025-11-29 10:50:32,2025-12-14 10:06:36,11,6
dummy_195_1765677992,"sendiri terus di sekolah, gak ada yang mau temanin",Yogyakarta,SMK Negeri 1 Yogyakarta,netral,aman,2.0,unknown,False,2025-12-05 02:29:32,2025-12-14 10:06:36,45,78
dummy_196_1765677992,"gak mau sekolah lagi, trauma di-bully",Semarang,SMP Negeri 2 Semarang,negatif,merah,15.0,saksi,True,2025-12-08 08:13:32,2025-12-14 10:06:36,41,33
dummy_197_1765677992,sedih liat anak SMP dibully sampai mogok sekolah #sekolah,Jakarta,SMA Negeri 4 Jakarta,negatif,merah,18.0,saksi,True,2025-12-12 02:55:32,2025-12-14 10:06:36,27,97
dummy_198_1765677992,"dipukuli teman di kamar mandi sekolah, tapi takut melapor",Surakarta,SMK Negeri 1 Surakarta,negatif,merah,17.0,korban,True,2025-11-16 16:35:32,2025-12-14 10:06:36,18,11
dummy_199_1765677992,teman-teman mulai berubah jadi lebih baik #sekolah,Mataram,SMA Negeri 1 Mataram,netral,aman,2.0,unknown,False,2025-11-16 19:58:32,2025-12-14 10:06:36,19,49
dummy_200_1765677992,"gak kuat lagi, setiap hari dihina di kelas #mentalhealth",Palembang,SMP Negeri 3 Palembang,negatif,merah,13.0,saksi,True,2025-12-06 01:19:32,2025-12-14 10:06:36,50,28
dummy_201_1765677992,"gak kuat lagi, setiap hari dihina di kelas",Palembang,SMA Swasta XYZ Palembang,negatif,merah,12.0,saksi,True,2025-12-09 09:25:32,2025-12-14 10:06:36,24,17
dummy_202_1765677992,"gak mau sekolah lagi, trauma di-bully @kemdikbud",Denpasar,SMA Swasta XYZ Denpasar,negatif,merah,14.0,saksi,True,2025-11-13 11:21:32,2025-12-14 10:06:36,13,37
dummy_203_1765677992,"ngegangguin dia tuh seru, gak pernah melawan",Semarang,SMP Negeri 4 Semarang,netral,aman,1.0,unknown,False,2025-12-07 12:27:32,2025-12-14 10:06:36,9,33
dummy_204_1765677992,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman",Medan,SMK Negeri 2 Medan,negatif,merah,15.0,saksi,True,2025-11-15 20:49:32,2025-12-14 10:06:36,37,94
dummy_205_1765677992,liburan sekolah menyenangkan,Bandung,SMP Negeri 1 Bandung,netral,aman,2.0,unknown,False,2025-11-14 08:26:32,2025-12-14 10:06:36,4,50
dummy_206_1765677992,"ngegangguin dia tuh seru, gak pernah melawan #pendidikan @teacher",Depok,SMA Negeri 1 Depok,netral,aman,2.0,unknown,False,2025-12-08 22:08:32,2025-12-14 10:06:36,20,55
dummy_207_1765677992,guru perlu lebih aware sama bullying di sekolah,Bekasi,SMA Negeri 2 Bekasi,negatif,merah,11.0,saksi,True,2025-11-29 12:29:32,2025-12-14 10:06:36,11,7
dummy_208_1765677992,"bully itu seru sih, apalagi kalo korban lemah",Surakarta,SMP Swasta ABC Surakarta,negatif,merah,16.0,korban,True,2025-12-07 07:17:32,2025-12-14 10:06:36,32,38
dummy_209_1765677992,program mentoring di sekolahku bagus,Jakarta,SMA Negeri 1 Jakarta,netral,aman,2.0,unknown,False,2025-12-08 11:32:32,2025-12-14 10:06:36,2,60
dummy_210_1765677992,"harusnya sekolah jadi tempat aman, bukan tempat bully",Mataram,SMP Negeri 1 Mataram,netral,merah,10.0,saksi,True,2025-12-11 02:14:32,2025-12-14 10:06:36,27,72
dummy_211_1765677992,kenapa ya aku selalu jadi bahan olokan? capek mental,Palembang,SMA Negeri 3 Palembang,netral,aman,2.0,unknown,False,2025-12-01 02:36:32,2025-12-14 10:06:36,21,84
dummy_212_1765677992,uang jajan selalu diambil paksa sama senior #bullying,Bandung,SMA Negeri 3 Bandung,negatif,merah,13.0,saksi,True,2025-11-17 08:40:32,2025-12-14 10:06:36,13,62
dummy_213_1765677992,"diancam kalau melapor ke guru, jadi diam aja",Palembang,SMK Negeri 2 Palembang,negatif,merah,13.0,saksi,True,2025-11-14 04:03:32,2025-12-14 10:06:36,32,63
dummy_214_1765677992,pentingnya empati di lingkungan sekolah #bullying,Makassar,SMA Negeri 4 Makassar,negatif,merah,13.0,saksi,True,2025-12-09 00:04:32,2025-12-14 10:06:36,46,46
dummy_215_1765677992,ada support group untuk korban bullying @kemdikbud,Yogyakarta,SMA Negeri 4 Yogyakarta,negatif,merah,16.0,korban,True,2025-12-04 17:52:32,2025-12-14 10:06:36,48,14
dummy_216_1765677992,"bully itu seru sih, apalagi kalo korban lemah",Mataram,SMA Negeri 4 Mataram,negatif,merah,15.0,korban,True,2025-11-19 20:32:32,2025-12-14 10:06:36,11,22
dummy_217_1765677992,"gak kuat lagi, setiap hari dihina di kelas",Palembang,SMP Negeri 2 Palembang,negatif,merah,12.0,saksi,True,2025-11-23 09:49:32,2025-12-14 10:06:36,15,32
dummy_218_1765677992,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman",Malang,SMA Negeri 4 Malang,negatif,merah,15.0,saksi,True,2025-11-25 17:28:32,2025-12-14 10:06:36,32,83
dummy_219_1765677992,"gak kuat lagi, setiap hari dihina di kelas",Palembang,SMP Swasta ABC Palembang,negatif,merah,13.0,saksi,True,2025-11-16 00:47:32,2025-12-14 10:06:36,40,61
dummy_220_1765677992,guru perlu lebih aware sama bullying di sekolah,Bandung,SMK Negeri 1 Bandung,negatif,merah,12.0,saksi,True,2025-12-03 12:19:32,2025-12-14 10:06:36,8,42
dummy_221_1765677992,"gak kuat lagi, setiap hari dihina di kelas",Malang,SMA Negeri 2 Malang,negatif,merah,13.0,saksi,True,2025-12-04 11:29:32,2025-12-14 10:06:36,41,43
dummy_222_1765677992,kasihan lihat temenku selalu dijauhin dan dihina #mentalhealth,Tangerang,SMP Negeri 4 Tangerang,negatif,merah,16.0,saksi,True,2025-11-22 07:06:32,2025-12-14 10:06:36,32,82
dummy_223_1765677992,liat temen dibully tapi takut ikut campur,Tangerang,SMA Negeri 1 Tangerang,negatif,merah,19.0,korban,True,2025-11-19 04:13:32,2025-12-14 10:06:36,11,6
dummy_224_1765677992,di sekolahku ada geng yang suka nakut-nakutin adik kelas @school,Surakarta,SMP Negeri 1 Surakarta,netral,aman,2.0,unknown,False,2025-12-05 09:42:32,2025-12-14 10:06:36,11,74
dummy_225_1765677992,ada support group untuk korban bullying #sekolah,Depok,SMA Negeri 2 Depok,negatif,merah,16.0,korban,True,2025-11-26 00:49:32,2025-12-14 10:06:36,24,30
dummy_226_1765677992,ada support group untuk korban bullying #sekolah,Medan,SMP Negeri 1 Medan,negatif,merah,16.0,korban,True,2025-12-11 11:01:32,2025-12-14 10:06:36,18,54
dummy_227_1765677992,anak tetangga gak mau sekolah karena dibully,Bandung,SMA Negeri 1 Bandung,negatif,merah,16.0,saksi,True,2025-12-13 21:30:32,2025-12-14 10:06:36,44,18
dummy_228_1765677992,program mentoring di sekolahku bagus,Malang,SMA Negeri 4 Malang,netral,aman,0.0,unknown,False,2025-12-06 07:04:32,2025-12-14 10:06:36,10,3
dummy_229_1765677992,konseling di sekolah membantu banget #pendidikan @teacher,Surabaya,SMK Negeri 1 Surabaya,netral,aman,2.0,unknown,False,2025-12-12 18:57:32,2025-12-14 10:06:36,40,24
dummy_230_1765677992,asyik ngerjain orang yang gak bisa melawan #bullying,Bandung,SMA Negeri 4 Bandung,negatif,merah,15.0,pelaku,True,2025-12-07 05:53:32,2025-12-14 10:06:36,40,44
dummy_231_1765677992,kenapa sih ada yang tega bully anak orang? #bullying,Palembang,SMP Swasta ABC Palembang,negatif,merah,13.0,saksi,True,2025-11-21 03:30:32,2025-12-14 10:06:36,49,38
dummy_232_1765677992,olimpiade sains di sekolah #pendidikan,Bekasi,SMA Negeri 1 Bekasi,netral,aman,2.0,unknown,False,2025-12-14 09:51:32,2025-12-14 10:06:36,41,76
dummy_233_1765677992,olimpiade sains di sekolah,Denpasar,SMA Negeri 1 Denpasar,netral,aman,2.0,unknown,False,2025-12-06 05:33:32,2025-12-14 10:06:36,18,68
dummy_234_1765677992,kenapa sih ada yang tega bully anak orang? #mentalhealth,Semarang,SMA Negeri 2 Semarang,negatif,merah,13.0,saksi,True,2025-11-16 16:47:32,2025-12-14 10:06:36,3,89
dummy_235_1765677992,kenapa sih ada yang tega bully anak orang? @teacher,Bandung,SMP Negeri 2 Bandung,negatif,merah,13.0,saksi,True,2025-11-25 07:45:32,2025-12-14 10:06:36,37,27
dummy_236_1765677992,"harusnya sekolah jadi tempat aman, bukan tempat bully",Tangerang,SMA Negeri 2 Tangerang,netral,merah,10.0,saksi,True,2025-11-25 21:18:32,2025-12-14 10:06:36,43,18
dummy_237_1765677992,terima kasih buat guru yang bantu atasi bullying #sekolah,Bekasi,SMA Negeri 1 Bekasi,netral,merah,9.0,saksi,True,2025-11-21 22:43:32,2025-12-14 10:06:36,5,33
dummy_238_1765677992,pentingnya empati di lingkungan sekolah,Palembang,SMA Negeri 3 Palembang,netral,aman,1.0,unknown,False,2025-11-29 15:22:32,2025-12-14 10:06:36,27,13
dummy_239_1765677992,"gak mau sekolah lagi, trauma di-bully",Jakarta,SMA Negeri 4 Jakarta,negatif,merah,15.0,saksi,True,2025-12-01 01:17:32,2025-12-14 10:06:36,15,97
dummy_240_1765677992,liat temen dibully tapi takut ikut campur,Surabaya,SMK Negeri 1 Surabaya,negatif,merah,20.0,korban,True,2025-12-02 13:56:32,2025-12-14 10:06:36,23,15
dummy_241_1765677992,asyik ngerjain orang yang gak bisa melawan #bullying,Mataram,SMP Negeri 4 Mataram,negatif,merah,15.0,pelaku,True,2025-11-29 06:34:32,2025-12-14 10:06:36,8,74
dummy_242_1765677992,liat temen dibully tapi takut ikut campur #mentalhealth,Semarang,SMP Negeri 1 Semarang,negatif,merah,20.0,korban,True,2025-12-03 20:24:32,2025-12-14 10:06:36,28,9
dummy_243_1765677992,"gak kuat lagi, setiap hari dihina di kelas #mentalhealth",Malang,SMK Negeri 1 Malang,negatif,merah,13.0,saksi,True,2025-12-13 16:32:32,2025-12-14 10:06:36,5,100
dummy_244_1765677992,kampanye anti bullying berhasil di sekolah,Tangerang,SMP Negeri 1 Tangerang,netral,merah,10.0,saksi,True,2025-11-17 13:17:32,2025-12-14 10:06:36,23,43
dummy_245_1765677992,guru perlu lebih aware sama bullying di sekolah,Medan,SMP Swasta ABC Medan,negatif,merah,12.0,saksi,True,2025-11-14 02:15:32,2025-12-14 10:06:36,8,36
dummy_246_1765677992,guru BK sangat membantu masalahku,Medan,SMP Swasta ABC Medan,netral,aman,2.0,unknown,False,2025-12-06 06:34:32,2025-12-14 10:06:36,47,32
dummy_247_1765677992,asyik ngerjain orang yang gak bisa melawan #sekolah,Palembang,SMP Negeri 4 Palembang,netral,aman,2.0,unknown,False,2025-11-28 23:40:32,2025-12-14 10:06:36,41,99
dummy_248_1765677992,"harusnya sekolah jadi tempat aman, bukan tempat bully #pendidikan",Bandung,SMA Negeri 1 Bandung,netral,merah,10.0,saksi,True,2025-12-03 05:23:32,2025-12-14 10:06:36,25,29
dummy_249_1765677992,"sekolahku mulai program anti bullying, semoga berhasil @teacher",Yogyakarta,SMA Swasta XYZ Yogyakarta,netral,merah,10.0,saksi,True,2025-11-30 05:15:32,2025-12-14 10:06:36,34,59
dummy_250_1765677992,"goblok banget sih dia, gampang banget dibully #bullying",Depok,SMA Negeri 4 Depok,negatif,merah,18.0,pelaku,True,2025-11-26 01:15:32,2025-12-14 10:06:36,33,80
dummy_251_1765677992,kasihan lihat temenku selalu dijauhin dan dihina,Surakarta,SMP Negeri 4 Surakarta,negatif,merah,16.0,saksi,True,2025-12-07 14:44:32,2025-12-14 10:06:36,41,66
dummy_252_1765677992,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman @teacher",Semarang,SMA Negeri 3 Semarang,negatif,merah,15.0,saksi,True,2025-12-06 09:11:32,2025-12-14 10:06:36,37,37
dummy_253_1765677992,"dipukuli teman di kamar mandi sekolah, tapi takut melapor #sekolah",Bekasi,SMA Negeri 4 Bekasi,negatif,merah,18.0,korban,True,2025-12-10 06:59:32,2025-12-14 10:06:36,13,88
